OPENSFM_TRACKS_VERSION_v1
0005.png	2978	3105	0.285641	-0.328123	0.00688047	143	155	165
0005.png	2976	3293	0.333895	0.372557	0.0076565	124	120	102
0005.png	2975	1868	0.333595	0.493878	0.00472025	168	169	161
0005.png	2973	3621	0.0187624	-0.439303	0.00957852	171	165	156
0005.png	2971	729	-0.0814076	-0.469406	0.00385079	157	155	149
0005.png	2968	2593	0.258932	0.170732	0.00572288	153	139	119
0005.png	2967	3050	0.00716054	0.15836	0.00663947	119	117	105
0005.png	2965	1004	-0.0626921	-0.43967	0.00398389	174	174	171
0005.png	2964	2344	0.0553551	-0.475048	0.00518167	177	167	157
0005.png	2963	691	0.356961	-0.359267	0.00383282	123	128	118
0005.png	2958	823	0.0342385	-0.41039	0.0038958	181	175	168
0005.png	2956	2466	-0.0635143	-0.374714	0.00541074	166	166	164
0005.png	2955	2816	0.193081	-0.0109248	0.00613932	170	191	163
0005.png	2952	438	0.223481	-0.432906	0.0037145	132	138	127
0005.png	2951	3743	0.185143	-0.335576	0.0105052	127	135	140
0005.png	2949	2286	0.290219	-0.22494	0.00510602	215	220	213
0005.png	2944	3297	-0.0547098	-0.416768	0.00766281	159	156	146
0005.png	2942	2650	-0.0278428	0.352968	0.00584578	109	105	98
0005.png	2941	3088	-0.0235202	-0.464527	0.0068031	75	89	63
0005.png	2935	1908	0.120913	0.0207264	0.00474621	33	39	33
0005.png	2933	645	0.0651184	-0.449307	0.00381463	190	182	171
0005.png	2932	3204	-0.0590316	0.470117	0.00738623	67	74	60
0005.png	2931	2586	-0.046366	-0.469028	0.00570427	159	155	147
0005.png	2930	4169	0.0528947	-0.4401	0.0345958	186	178	169
0005.png	2929	2743	0.0129191	-0.417155	0.0060119	168	164	155
0005.png	2966	2708	0.346348	0.469397	0.0059544	79	78	61
0005.png	2927	1218	0.300558	-0.394124	0.00412023	115	113	100
0005.png	3039	3854	-0.0194609	0.0536986	0.0122145	144	142	135
0005.png	2924	3570	0.0779088	-0.443603	0.00916936	179	172	162
0005.png	2921	161	0.260271	0.475542	0.00354324	112	112	107
0005.png	2919	1923	0.354787	-0.398587	0.00476201	105	103	91
0005.png	2915	424	0.0262925	-0.46188	0.00370629	170	163	152
0005.png	2913	2812	0.334939	-0.3697	0.00613474	124	128	120
0005.png	2910	3857	0.150859	-0.0730002	0.0122399	100	92	91
0005.png	2908	2831	0.244957	0.206287	0.00617905	203	197	186
0005.png	2904	3612	0.309247	-0.261106	0.00953419	150	157	163
0005.png	2903	2456	0.11059	0.0908506	0.00538564	161	156	151
0005.png	2902	1609	0.0768619	0.237213	0.00444226	124	120	113
0005.png	2993	2098	0.316022	0.0872745	0.0049248	162	158	151
0005.png	2901	2844	0.420073	0.347277	0.00620067	166	161	155
0005.png	2896	672	-0.0513911	0.301653	0.00382558	59	74	39
0005.png	2894	1006	0.180022	0.0817825	0.00398594	147	144	138
0005.png	2889	639	0.274546	-0.370775	0.00381306	145	150	140
0005.png	2887	3462	0.0274722	-0.42134	0.00844118	200	193	185
0005.png	2885	2517	0.210259	-0.40406	0.00555649	117	122	117
0005.png	2882	3138	0.219363	0.400134	0.00705076	69	71	56
0005.png	2881	404	0.326247	0.489862	0.00368919	186	187	182
0005.png	2879	1333	0.0595282	0.467987	0.00420319	109	108	104
0005.png	2877	2795	0.0907893	-0.47639	0.00611141	177	165	150
0005.png	2876	34	0.336079	0.211069	0.00334443	178	176	172
0005.png	2874	547	0.0165793	-0.47948	0.00375916	194	187	177
0005.png	2869	3879	-0.0539953	-0.404417	0.0125362	145	145	142
0005.png	2868	3691	0.0102342	-0.458989	0.0100474	195	186	177
0005.png	2867	1614	0.160674	0.0306141	0.00444742	150	144	136
0005.png	2865	109	0.0402032	-0.484605	0.00349217	171	161	152
0005.png	2860	2100	0.316022	0.0872745	0.0049248	162	158	151
0005.png	2858	2142	0.307594	0.316286	0.00495995	139	138	133
0005.png	2857	2688	0.277775	0.422046	0.00590822	0	0	0
0005.png	2854	1409	-0.0653099	-0.392284	0.00426346	162	163	161
0005.png	2851	4078	0.228726	-0.391115	0.0196871	108	107	96
0005.png	2826	2301	0.0137998	0.402359	0.00512279	71	72	71
0005.png	2825	2416	0.272127	0.363592	0.00529857	128	128	117
0005.png	2554	1712	0.149482	-0.0198822	0.00454969	187	184	179
0005.png	2526	1042	0.422255	-0.0481047	0.00400861	89	86	85
0005.png	2371	2617	0.123236	0.0403624	0.0057747	169	161	152
0005.png	2366	3791	0.404114	-0.334546	0.011126	139	150	157
0005.png	2358	1131	0.311041	0.0577394	0.00406099	188	186	180
0005.png	2244	1993	0.350926	-0.129168	0.00482926	90	90	90
0005.png	2139	2818	0.338869	0.0990995	0.00614325	178	173	163
0005.png	2102	1830	0.395788	0.47772	0.00468745	0	0	0
0005.png	2042	403	0.326247	0.489862	0.00368919	186	187	182
0005.png	1998	4094	0.419886	0.474678	0.0205468	0	0	0
0005.png	1874	3180	0.451169	0.217838	0.00727795	163	159	152
0005.png	1873	2561	0.486685	-0.428044	0.00565768	116	110	103
0005.png	1872	3245	0.368544	0.0834391	0.00755409	145	144	141
0005.png	1869	2836	0.473538	-0.418876	0.00618351	122	120	119
0005.png	1868	1632	0.377926	0.24333	0.004462	136	135	130
0005.png	1865	2273	0.490481	-0.471801	0.0050913	127	121	116
0005.png	2886	869	0.385929	0.19215	0.00391872	176	171	162
0005.png	1875	861	0.469895	0.439879	0.00391436	113	111	97
0005.png	1864	536	0.364577	0.44458	0.00375342	56	59	43
0005.png	1861	1461	0.214588	0.455696	0.00430961	125	126	120
0005.png	1860	2063	0.0319103	-0.3505	0.0048917	176	169	162
0005.png	1859	2229	-0.0953777	0.09421	0.00504594	156	152	145
0005.png	1858	3865	0.195877	-0.0952122	0.0123134	100	94	93
0005.png	1854	3351	-0.0375143	0.133583	0.00786696	116	113	102
0005.png	1853	346	-0.083304	-0.345555	0.00366167	144	142	136
0005.png	1852	1823	-0.0429532	-0.099939	0.00467555	179	171	159
0005.png	1851	1210	0.195628	-0.123642	0.0041173	107	98	97
0005.png	1850	78	-0.139406	-0.311876	0.00345433	151	150	145
0005.png	1849	2380	-0.0208522	-0.242466	0.00522106	165	159	151
0005.png	1848	234	-0.0247235	0.00457203	0.00359176	111	112	101
0005.png	1846	2807	0.106843	-0.147601	0.00612903	78	71	71
0005.png	1845	2744	0.289887	0.046602	0.00601857	164	159	149
0005.png	1843	610	0.159416	0.253275	0.00380045	135	135	134
0005.png	1842	3603	0.045252	0.289857	0.0094287	122	118	93
0005.png	1841	3504	0.148617	0.100817	0.00870811	186	179	173
0005.png	1840	2618	0.123236	0.0403624	0.0057747	169	161	152
0005.png	1837	1053	0.272724	0.286774	0.00401732	150	151	150
0005.png	1835	1368	0.377188	0.194611	0.00422911	180	174	166
0005.png	1830	2817	-0.0520526	0.219327	0.00614158	96	96	76
0005.png	1824	2697	0.13414	-0.206821	0.00593251	90	86	86
0005.png	1831	2914	0.0609222	0.121529	0.00633	142	141	135
0005.png	1823	883	0.235188	0.257029	0.00392109	101	109	82
0005.png	1822	2256	-0.0198532	0.27679	0.00507131	85	77	66
0005.png	1821	1878	0.381481	0.466443	0.00472845	0	0	0
0005.png	1816	1313	0.182046	0.452388	0.00417875	149	153	147
0005.png	1812	3250	0.301099	-0.322966	0.00756412	143	154	163
0005.png	2972	1933	0.366205	-0.227642	0.00476995	207	213	204
0005.png	1808	3803	-0.0977566	0.434152	0.0112969	97	97	77
0005.png	1806	750	0.281082	0.230383	0.00386214	193	190	183
0005.png	1805	3840	0.175415	-0.0457055	0.011884	93	90	89
0005.png	1804	2268	0.310104	0.385132	0.00508779	119	119	114
0005.png	1825	3356	0.282138	0.297713	0.00789667	132	134	126
0005.png	1803	2591	0.00961375	-0.283457	0.0057132	142	138	131
0005.png	1802	3895	0.159035	0.0534644	0.0127332	177	167	157
0005.png	3014	676	-0.0128842	0.060924	0.00382848	98	100	84
0005.png	1798	2760	0.00273567	0.0885167	0.00605319	107	109	90
0005.png	1797	2796	-0.118796	-0.134291	0.00611175	133	131	125
0005.png	1796	98	-0.0448263	-0.000580519	0.00348353	106	105	93
0005.png	1793	1921	-0.112645	-0.329854	0.00475814	112	112	106
0005.png	1789	1925	0.17971	-0.0518412	0.00476445	87	84	83
0005.png	1787	3210	-0.0464591	0.084693	0.00742107	111	108	81
0005.png	1871	955	0.395984	0.189068	0.00396135	134	132	125
0005.png	1783	1899	0.214574	0.294581	0.00474363	157	154	148
0005.png	1781	939	-0.0364187	-0.275104	0.00395003	78	78	76
0005.png	1780	4110	0.200648	0.404749	0.0225306	77	82	71
0005.png	1777	2261	0.0317383	0.0375542	0.00508064	154	146	134
0005.png	1776	1048	0.214702	0.131522	0.00401199	206	204	198
0005.png	1773	2447	-0.110292	0.0661364	0.00536628	171	164	157
0005.png	3054	603	-0.0169954	-0.426343	0.00379426	153	151	145
0005.png	1770	2621	-0.112263	-0.119109	0.00578098	106	106	103
0005.png	1768	2864	-0.0900576	-0.0352053	0.00621907	193	187	177
0005.png	1766	2012	-0.0543017	-0.0590617	0.00484987	193	186	175
0005.png	1764	1549	-0.082854	0.10389	0.00438984	175	170	161
0005.png	1763	4084	0.025977	0.0667763	0.0200866	113	116	102
0005.png	1762	2544	-0.0318011	0.0545527	0.00561954	105	104	84
0005.png	1760	3355	0.302452	-0.299637	0.00789216	143	144	138
0005.png	1759	724	0.324571	0.114694	0.00384974	137	134	131
0005.png	1757	112	0.222306	0.173189	0.00349483	155	151	139
0005.png	1755	2695	0.2422	0.0753549	0.00592104	98	106	87
0005.png	1751	687	-0.0893055	-0.0908376	0.00383278	166	157	145
0005.png	1748	1359	0.126549	0.129604	0.00422083	131	132	123
0005.png	1747	3136	0.114741	0.241463	0.00701118	120	120	119
0005.png	1745	2937	0.254301	0.00442332	0.00636669	174	193	169
0005.png	1743	2222	0.393137	-0.195378	0.00504256	87	83	81
0005.png	1791	1311	0.232007	-0.153822	0.00417845	89	87	87
0005.png	1742	2088	-0.0362265	-0.221512	0.0049139	124	122	119
0005.png	1741	258	0.148806	0.181482	0.00360029	197	192	183
0005.png	1778	3740	0.253672	0.329455	0.0104563	107	109	94
0005.png	1738	3505	0.148617	0.100817	0.00870811	186	179	173
0005.png	1856	1021	-0.123631	0.221707	0.00399663	101	101	74
0005.png	1735	1293	0.235247	0.0787835	0.00417042	133	132	126
0005.png	1734	1211	0.276937	0.0892196	0.00411761	152	149	140
0005.png	1731	514	0.217452	0.338404	0.00374636	145	143	137
0005.png	1729	2436	0.22777	0.186957	0.00534736	204	196	181
0005.png	1753	3885	0.28931	0.152812	0.0125915	161	159	151
0005.png	1727	4000	-0.0218003	0.241916	0.0156545	134	123	104
0005.png	1725	875	-0.067538	-0.335425	0.00391973	145	149	147
0005.png	1721	3007	-0.119184	0.394267	0.00652652	122	119	113
0005.png	1719	3302	0.355871	-0.0353078	0.00768425	65	64	62
0005.png	1718	965	-0.0902316	0.433989	0.00396575	81	88	61
0005.png	1715	2426	0.161253	-0.14176	0.00531754	101	94	93
0005.png	1714	947	0.132801	0.177841	0.00395486	157	152	146
0005.png	1713	2576	-0.00798154	-0.0637576	0.00569433	180	173	160
0005.png	1712	1281	-0.0117945	0.140728	0.00416117	137	135	128
0005.png	1752	798	-0.127741	0.304012	0.00388412	110	105	96
0005.png	1711	3768	-0.0055193	0.446137	0.0107946	90	92	91
0005.png	2907	1426	-0.0575544	-0.448237	0.00427902	126	124	112
0005.png	1710	3676	0.273409	0.352973	0.00992086	137	136	128
0005.png	1708	3525	-0.0568011	-0.347007	0.0089114	139	138	133
0005.png	1706	442	0.324653	0.40765	0.00371561	130	124	114
0005.png	1705	2058	0.21817	0.258856	0.0048897	149	146	138
0005.png	1704	337	0.218283	-0.160325	0.00365579	88	87	86
0005.png	1698	2194	-0.0556696	-0.0684055	0.00501164	187	179	167
0005.png	1692	1962	-0.107221	-0.0135723	0.00480003	193	191	184
0005.png	1815	265	0.0693106	-0.0537471	0.0036073	187	194	200
0005.png	1689	2725	0.133742	0.390576	0.00598268	80	87	60
0005.png	1688	2131	-0.11211	-0.0403998	0.00495063	178	174	165
0005.png	1686	2768	0.357329	-0.305535	0.00607121	142	143	138
0005.png	1682	2834	-0.0883663	-0.0486352	0.0061817	181	174	165
0005.png	1681	1381	0.197037	0.337502	0.00423422	141	133	122
0005.png	1829	884	0.235188	0.257029	0.00392109	101	109	82
0005.png	1679	2334	0.0369198	0.120369	0.00516989	120	119	107
0005.png	1677	1122	0.0580691	-0.0982001	0.00405556	202	209	215
0005.png	1672	454	0.273553	0.35283	0.00371964	136	134	126
0005.png	1665	2386	-0.069242	-0.0714533	0.00523158	143	138	129
0005.png	1675	1189	0.0557984	-0.0453153	0.004105	101	102	103
0005.png	1664	3035	-0.108749	0.38334	0.0065759	105	106	101
0005.png	1661	3017	-0.0336695	-0.337698	0.00654286	121	119	109
0005.png	1659	3090	0.315382	-0.146083	0.00680489	112	105	104
0005.png	2923	3397	-0.0430547	0.48183	0.0080976	67	68	67
0005.png	1878	411	0.458075	0.371344	0.00369124	164	160	154
0005.png	1656	2520	0.0337312	0.326634	0.00556794	69	75	72
0005.png	1653	2511	-0.0733682	0.0466422	0.00554156	184	179	169
0005.png	1651	537	0.229226	0.210729	0.00375362	173	168	161
0005.png	1645	3208	0.243769	0.156511	0.00738885	119	117	105
0005.png	1642	658	0.25799	0.114417	0.00382135	191	189	184
0005.png	1641	1046	0.214702	0.131522	0.00401199	206	204	198
0005.png	2893	1238	-0.0177934	-0.417489	0.00413597	165	165	161
0005.png	1638	4025	0.189011	0.331528	0.0168262	136	127	116
0005.png	1637	2529	0.173996	0.00832003	0.00558826	177	195	176
0005.png	1636	3626	0.388085	-0.081561	0.00960842	108	102	102
0005.png	1635	903	0.353849	0.382426	0.00393246	106	106	98
0005.png	1634	2272	0.26908	0.00370663	0.00509022	165	183	159
0005.png	1633	86	0.16237	0.0818397	0.00346271	170	165	159
0005.png	1632	3680	-0.0439417	-0.114215	0.0099489	172	165	155
0005.png	1630	356	0.126499	0.094709	0.00366803	187	177	168
0005.png	1703	2103	0.33334	0.283175	0.00492636	191	190	184
0005.png	1625	3354	0.302452	-0.299637	0.00789216	143	144	138
0005.png	1623	3995	0.174262	0.191846	0.0155701	154	150	143
0005.png	1622	948	0.297613	0.484342	0.00395527	143	140	126
0005.png	1620	697	0.0808135	0.191589	0.00383586	146	144	140
0005.png	1619	1331	-0.0708483	0.166824	0.00420074	102	100	82
0005.png	1616	544	-0.00416407	0.0985834	0.00375763	111	111	100
0005.png	1614	159	0.303789	0.0933045	0.00354303	154	150	145
0005.png	1611	3086	0.366515	-0.0902025	0.00676896	104	98	97
0005.png	1610	2689	0.307485	0.264836	0.0059096	112	116	95
0005.png	1603	3461	0.302352	-0.173249	0.00843514	100	96	95
0005.png	1599	4056	0.186176	0.439589	0.018591	133	141	133
0005.png	1598	2656	0.175135	0.471557	0.00585706	147	148	141
0005.png	2940	3068	0.319386	0.00306243	0.00671778	174	190	164
0005.png	1671	2202	0.0226078	0.338819	0.00502275	0	0	0
0005.png	1597	3292	0.0997878	-0.159885	0.0076438	187	194	199
0005.png	1596	1892	0.280587	0.24279	0.00473866	168	166	162
0005.png	1595	2872	0.275918	-0.301123	0.00622772	142	143	138
0005.png	1594	3690	-0.00189754	0.074116	0.0100353	113	113	99
0005.png	2990	2382	0.372448	-0.380707	0.00522342	100	99	88
0005.png	1592	1236	-0.137768	0.266398	0.0041355	69	80	49
0005.png	2957	468	0.241546	-0.410226	0.00372626	122	126	115
0005.png	1668	2040	0.0670139	-0.168427	0.00486673	93	91	92
0005.png	1590	3649	0.317552	-0.105819	0.00975423	100	95	94
0005.png	1589	3839	0.217722	-0.149363	0.0118755	78	78	78
0005.png	1587	3411	0.343944	0.449661	0.00818361	61	57	52
0005.png	1586	372	0.222513	-0.135456	0.00367456	84	84	84
0005.png	1583	371	0.222513	-0.135456	0.00367456	84	84	84
0005.png	1863	2623	0.39771	0.315033	0.00578741	189	187	179
0005.png	1591	3856	0.26522	0.240243	0.0122164	154	153	150
0005.png	1574	1099	-0.0241664	0.0281059	0.00404415	128	126	116
0005.png	1573	2359	-0.026481	-0.186957	0.00519913	142	139	134
0005.png	2766	1648	0.132153	-0.139586	0.00447968	95	91	90
0005.png	1570	1151	0.239249	0.344475	0.00408012	126	124	117
0005.png	1567	1706	0.165905	0.30271	0.0045401	125	121	112
0005.png	1566	147	0.22577	-0.267235	0.00353066	151	157	162
0005.png	1565	885	0.478706	-0.340796	0.00392157	105	105	104
0005.png	2926	194	-0.0439505	-0.116644	0.00356115	177	169	158
0005.png	1562	3303	0.332358	0.176107	0.0076873	195	187	176
0005.png	2960	1143	0.252989	-0.406339	0.00407128	105	108	101
0005.png	1561	2420	0.000740588	0.317635	0.00530046	76	87	81
0005.png	1557	2407	0.0876117	0.261846	0.00528105	108	108	104
0005.png	1553	264	-0.0552069	-0.241295	0.00360709	108	105	99
0005.png	1740	3097	0.239787	0.196439	0.00683793	178	172	160
0005.png	1552	2646	0.106023	0.0810942	0.00582793	86	91	71
0005.png	1551	2227	0.226174	0.0807207	0.00504423	109	109	101
0005.png	1549	3222	0.0643563	0.218787	0.00747393	124	122	108
0005.png	1548	2953	0.264889	0.036158	0.00639092	144	138	128
0005.png	1544	1809	0.109162	0.301879	0.00465731	127	124	117
0005.png	1542	1455	0.23409	0.237639	0.00430794	121	121	103
0005.png	1538	662	-0.0905453	-0.0216844	0.00382335	181	175	165
0005.png	1536	1790	0.161182	0.476049	0.00463142	120	121	115
0005.png	1627	790	0.183108	0.137913	0.003881	160	158	155
0005.png	1547	3291	0.0997878	-0.159885	0.0076438	187	194	199
0005.png	1535	1668	-0.0701934	0.226574	0.00451029	111	103	92
0005.png	1545	2740	0.109463	0.208098	0.00600113	125	125	123
0005.png	1534	1103	0.444052	0.142982	0.00404621	122	121	103
0005.png	1533	916	0.314935	-0.224159	0.00393726	209	213	206
0005.png	1532	250	0.0303265	0.138068	0.00359813	93	91	87
0005.png	1529	2242	0.0238114	0.0625501	0.00505696	128	128	122
0005.png	1662	2775	0.330637	-0.170063	0.00608991	94	91	89
0005.png	1528	1704	0.208922	0.396038	0.00453846	0	0	0
0005.png	1527	722	0.285561	-0.0337023	0.00384837	62	63	65
0005.png	1526	4042	0.106966	0.175833	0.0177044	140	137	129
0005.png	1525	3729	-0.00257024	0.216503	0.01034	128	123	110
0005.png	1523	2458	0.466563	0.0943497	0.00539107	59	66	46
0005.png	1876	3239	0.408463	0.210863	0.00753103	148	148	143
0005.png	1522	2674	0.219321	0.213862	0.00588648	207	202	191
0005.png	2900	1060	0.397475	-0.382401	0.00402191	102	100	87
0005.png	1519	2701	-0.000947833	-0.270782	0.00593632	103	102	90
0005.png	1518	4043	0.407231	-0.020878	0.0177825	151	156	133
0005.png	1517	3610	0.276865	-0.100186	0.00948593	89	87	86
0005.png	1516	3200	-0.0559249	0.270791	0.00736708	0	0	0
0005.png	2909	373	-0.00283989	-0.40137	0.00367511	195	181	160
0005.png	1515	4020	0.301455	0.273477	0.0161938	124	124	110
0005.png	1514	1947	0.0871138	0.43334	0.00478392	79	78	75
0005.png	1512	296	0.00405961	0.0113693	0.00362844	183	176	165
0005.png	1510	1840	0.307577	-0.167728	0.0046969	105	100	99
0005.png	1818	3510	-0.0395463	-0.135225	0.00876934	137	133	125
0005.png	1503	731	-0.0600929	0.192547	0.00385199	117	114	98
0005.png	1502	1075	-0.0520627	0.120985	0.00402741	145	142	135
0005.png	1499	2797	-0.0344248	-0.0342599	0.0061145	160	153	143
0005.png	1497	2060	0.21817	0.258856	0.0048897	149	146	138
0005.png	1495	2470	0.182947	0.403535	0.00542693	82	81	75
0005.png	1492	181	0.280473	0.197955	0.00355291	105	109	97
0005.png	1683	693	-0.0758575	0.108077	0.00383464	74	86	63
0005.png	1490	3571	0.270369	-0.168229	0.00918506	101	97	96
0005.png	1488	464	0.0940207	0.235058	0.00372518	139	137	133
0005.png	1486	3929	0.372468	0.429893	0.013208	92	92	76
0005.png	1485	59	0.0485148	-0.0586574	0.00341668	96	95	101
0005.png	1482	3815	0.216975	-0.123154	0.0115491	89	87	86
0005.png	1615	2485	0.323657	-0.0343768	0.00546437	92	86	81
0005.png	1479	2266	0.139116	-0.301567	0.00508551	102	94	94
0005.png	1478	2649	-0.0508692	0.104729	0.00584472	110	114	92
0005.png	2974	666	0.199971	0.00859565	0.00382397	166	182	160
0005.png	1477	1001	0.299576	0.311206	0.00398298	168	167	163
0005.png	1475	3988	0.119062	-0.264894	0.0153056	99	90	90
0005.png	1472	1897	0.134964	-0.0589885	0.00474215	93	90	90
0005.png	1471	3667	0.298829	0.24373	0.00982696	200	194	185
0005.png	1467	1140	0.282723	0.181898	0.00406957	162	161	158
0005.png	1466	2574	0.213184	-0.0163134	0.00569311	163	180	153
0005.png	1500	390	-0.0248027	-0.289889	0.00368489	78	82	65
0005.png	1465	4102	0.223247	0.259542	0.0210477	136	136	126
0005.png	1464	3370	-0.0522022	0.351647	0.00796735	104	101	93
0005.png	1655	1852	0.308302	0.20589	0.00470367	153	153	152
0005.png	1462	1804	-0.0228887	-0.0361821	0.00464496	153	147	138
0005.png	1605	1262	0.0373015	0.319864	0.00415002	0	0	0
0005.png	1461	455	-0.0451443	-0.229556	0.00371964	119	117	110
0005.png	1460	3516	0.17411	-0.128683	0.00881782	99	94	93
0005.png	2943	1970	0.227792	-0.368712	0.00480977	132	137	128
0005.png	1459	3114	-0.0489179	0.164258	0.00692312	128	125	111
0005.png	2920	3339	0.0111347	0.172711	0.00784469	93	96	76
0005.png	1458	895	-0.0687723	-0.304504	0.00392586	82	83	82
0005.png	1456	431	-0.000419259	0.232334	0.00371193	98	100	78
0005.png	2852	4129	0.325644	0.451541	0.0254168	99	101	89
0005.png	1455	3471	0.315026	0.173471	0.00850122	196	191	183
0005.png	1451	423	0.11906	0.0573411	0.00370602	180	171	161
0005.png	1448	3597	0.0364302	0.364385	0.00938139	109	111	100
0005.png	1446	4044	0.348264	0.371397	0.0178064	119	118	99
0005.png	1445	416	0.451621	0.195544	0.00369412	162	160	154
0005.png	1444	1544	-0.073035	-0.0402586	0.00438798	144	139	132
0005.png	1443	1601	0.341177	0.0163954	0.00443453	48	64	45
0005.png	1442	2709	0.399465	-0.0937975	0.00595494	105	99	98
0005.png	1439	3335	0.298468	-0.0669217	0.00782531	100	95	94
0005.png	1438	2343	-0.0403039	-0.146462	0.00518095	179	170	158
0005.png	1437	3125	-0.133108	-0.325376	0.00695239	104	106	95
0005.png	2855	1494	0.33128	-0.408144	0.00433857	111	114	105
0005.png	1435	3739	0.168822	-0.107864	0.0104456	86	83	82
0005.png	1434	3808	0.318357	-0.073372	0.0114416	111	105	104
0005.png	1433	3896	0.159035	0.0534644	0.0127332	177	167	157
0005.png	1432	1630	0.143089	-0.321077	0.00446144	102	95	94
0005.png	1431	3043	-0.110503	-0.024712	0.00660103	157	153	144
0005.png	1832	3985	0.247136	0.0262101	0.0151379	77	78	57
0005.png	1750	1500	0.172175	-0.230849	0.00434184	70	67	66
0005.png	1601	2137	0.366349	-0.0407998	0.00495677	48	48	49
0005.png	1430	2260	0.112689	0.291984	0.00507856	181	180	176
0005.png	1450	49	0.156017	0.291789	0.0033867	127	122	111
0005.png	1427	3777	0.273999	0.189544	0.0109064	174	167	156
0005.png	2761	3052	0.0313349	0.213089	0.00664445	133	125	111
0005.png	1426	2010	-0.0889545	0.18989	0.00484954	99	103	75
0005.png	1425	970	0.342929	0.318389	0.00396767	166	163	155
0005.png	1424	728	-0.205227	0.418729	0.00385076	94	95	92
0005.png	1423	2906	0.0970813	0.125733	0.00631887	125	126	116
0005.png	1422	1981	0.0667943	0.472563	0.00481854	114	113	109
0005.png	1421	2843	0.307017	0.0864325	0.00620014	150	147	141
0005.png	1420	2628	0.00779331	0.187542	0.00579274	119	116	98
0005.png	1417	1312	0.182046	0.452388	0.00417875	149	153	147
0005.png	1416	2193	-0.0556696	-0.0684055	0.00501164	187	179	167
0005.png	1415	3635	0.216205	-0.0664335	0.00968997	102	97	96
0005.png	1414	447	0.0209097	0.205247	0.00371705	101	105	79
0005.png	1413	1108	0.279979	-0.0570385	0.00404906	102	97	97
0005.png	1412	2610	0.247975	-0.303411	0.00575852	142	143	137
0005.png	1410	3968	0.312564	-0.0397786	0.0147043	88	87	86
0005.png	1408	3591	0.125483	0.320218	0.00934432	119	115	106
0005.png	2914	1553	0.356108	-0.3798	0.00439186	111	110	101
0005.png	1407	3488	0.31956	0.157818	0.00860608	169	166	162
